id,left,top,right,bottom,bikeway,lane,RackDist,InterDist,Arterial,Collector,Residentia,Secondary,Population,Pop_employ,Empl_rate,Bike_Commu,age_avg,age_median,area,Pop_densit,Commercial,Comprehens,Historical,Industrial,Limited_Ag,Multiple_D,One-Family,Other,Two-Family,NUM_Racks,NUM_Thefts
103884,1209102.757700202,478942.0313271348,1209137.3987163536,478912.0313271348,0.0,0.0,0.0467882237203717,0.0817465575082984,1.0,0.0,0.0,0.0,1.0,1.0,0.7045454545454544,0.38,0.255555555555556,0.1250000000000001,0.3618374627155221,0.5982012308535262,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
106738,1209284.623034997,472897.0313271349,1209319.2640511482,472867.0313271349,0.0,0.0,0.2361998181837278,0.022532511929602,1.0,0.0,0.0,0.0,0.0085090640029596,0.0633544024694987,0.0616883116883116,0.054,0.6111111111111112,0.7968750000000004,0.3337445553926212,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
97841,1208687.0655063854,478312.0313271348,1208721.7065225367,478282.0313271348,0.0,0.0,0.0243377651535927,0.1302797566963416,0.0,0.0,1.0,0.0,0.7256751757306696,0.6936645597530501,0.7792207792207789,1.0,0.5,0.2265624999999999,0.0115657374976913,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4
112820,1209700.315228813,472357.0313271349,1209734.9562449649,472327.0313271349,1.0,0.0,0.1603367452086511,0.0938072346349913,0.0,0.0,1.0,0.0,0.0935997040325564,0.0485080111715419,0.0032467532467532,0.0,0.6666666666666666,0.7500000000000003,0.2676077888691983,0.0712605608554305,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
95473,1208505.2001715908,469747.0313271349,1208539.8411877423,469717.0313271349,0.0,0.0,0.0392334541940859,0.0466538661829878,1.0,0.0,0.0,0.0,0.3050314465408805,0.4118771130383654,0.4318181818181816,0.274,0.4000000000000001,0.5234375000000003,0.5542893901987086,0.1151956300427147,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
208945,1216299.428805651,476587.0313271349,1216334.0698218022,476557.0313271349,0.0,0.0,0.4013273288062093,0.1553948016338329,0.0,0.0,1.0,0.0,0.4921383647798742,0.4221666911656622,0.7402597402597403,0.86,0.4444444444444444,0.5156250000000002,0.8917212266703911,0.1191238120001616,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
55827,1205803.2009117831,476647.0313271349,1205837.841927935,476617.0313271349,1.0,0.0,0.050428341865939,0.0542402783042429,0.0,0.0,1.0,0.0,0.6488161302256752,0.3329413494046744,0.3214285714285713,0.016,0.255555555555556,0.1718750000000002,0.6064457000350847,0.2565003821575806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
137256,1211389.064766193,478342.0313271348,1211423.7057823443,478312.0313271348,0.0,0.0,0.0199974559725711,0.106294791360382,1.0,0.0,0.0,0.0,0.0853681095079541,0.3180949581067176,0.3896103896103896,0.044,1.0,1.0,0.3177312210371334,0.0524430927273661,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
81311,1207543.91197339,473932.0313271348,1207578.5529895416,473902.0313271348,1.0,0.0,0.2231042035968813,0.1953744672861439,0.0,0.0,1.0,0.0,0.1354975952645209,0.0754079082757606,0.0422077922077921,0.054,0.7000000000000005,0.8359375000000004,0.2207975453603087,0.1182616924932576,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
182885,1214506.7562198169,473872.0313271348,1214541.3972359686,473842.0313271348,0.0,0.0,0.0049039629645621,0.1859282062908945,1.0,0.0,0.0,0.0,0.8057713651498335,0.6958694693517565,0.4512987012987012,0.12,0.3222222222222228,0.3515625,0.8581286315145517,0.2353033277434874,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
116052,1209934.1420878351,477742.0313271348,1209968.7831039869,477712.0313271348,0.0,0.0,0.004385821598326,0.0487439820604291,1.0,0.0,0.0,0.0,1.0,1.0,0.7045454545454544,0.38,0.255555555555556,0.1250000000000001,0.3618374627155221,0.5982012308535262,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
193358,1215234.2175589958,478042.0313271348,1215268.858575147,478012.0313271348,0.0,1.0,0.1275021618398219,0.0694556133781586,0.0,0.0,1.0,0.0,0.4921383647798742,0.4221666911656622,0.7402597402597403,0.86,0.4444444444444444,0.5156250000000002,0.8917212266703911,0.1191238120001616,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
93671,1208401.277123137,478327.0313271349,1208435.9181392882,478297.0313271349,0.0,0.0,0.0089811170147588,0.052125364441815,0.0,0.0,1.0,0.0,0.7256751757306696,0.6936645597530501,0.7792207792207789,1.0,0.5,0.2265624999999999,0.0115657374976913,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
119436,1210167.968946857,478537.0313271349,1210202.6099630084,478507.0313271349,0.0,0.0,0.0092401876978769,0.040436657089921,1.0,0.0,0.0,0.0,1.0,1.0,0.7045454545454544,0.38,0.255555555555556,0.1250000000000001,0.3618374627155221,0.5982012308535262,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
97451,1208661.084744272,478627.0313271349,1208695.7257604236,478597.0313271349,0.0,0.0,0.0398353267383117,0.0408599941193349,0.0,0.0,1.0,0.0,0.7256751757306696,0.6936645597530501,0.7792207792207789,1.0,0.5,0.2265624999999999,0.0115657374976913,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
104696,1209154.7192244292,477322.0313271348,1209189.3602405805,477292.0313271348,1.0,0.0,0.0059099040854979,0.0356293905718061,1.0,0.0,0.0,0.0,1.0,1.0,0.7045454545454544,0.38,0.255555555555556,0.1250000000000001,0.3618374627155221,0.5982012308535262,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
43359,1204945.8357620367,475492.0313271348,1204980.4767781885,475462.0313271348,0.0,0.0,0.043361372094353,0.0113858176781292,0.0,0.0,1.0,0.0,0.0942471328153903,0.0,0.2824675324675323,0.042,0.4222222222222227,0.65625,0.4525052876805268,0.0306454390304248,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
89470,1208115.4887398875,479302.0313271348,1208150.1297560392,479272.0313271348,1.0,0.0,0.0915324731097467,0.0226671295623864,0.0,0.0,1.0,0.0,0.7256751757306696,0.6936645597530501,0.7792207792207789,1.0,0.5,0.2265624999999999,0.0115657374976913,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6
140168,1211570.9301009877,470557.0313271349,1211605.5711171392,470527.0313271349,0.0,1.0,0.4115355306106016,0.0160938922562978,0.0,0.0,1.0,0.0,0.5277469478357381,0.2587093929148905,0.6201298701298701,0.434,0.1666666666666666,0.2500000000000003,0.6372717832175568,0.1927217973496884,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
92235,1208297.3540746823,475927.0313271349,1208331.995090834,475897.0313271349,0.0,0.0,0.0150287253372295,0.1504334333518728,0.0,0.0,1.0,0.0,0.4744728079911209,0.171541966779362,0.2207792207792206,0.154,0.5666666666666669,0.3671875000000003,0.2113458192260422,0.3869226296186468,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5
174820,1213961.1602154328,477037.0313271349,1213995.8012315845,477007.0313271349,0.0,0.0,0.133447950715887,0.0346711255805385,1.0,0.0,0.0,0.0,0.3922493525712172,0.5256504483316184,0.8019480519480517,0.608,0.2111111111111117,0.2031250000000001,0.3734137795936593,0.2234996691660948,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
118062,1210064.0458984028,474277.0313271349,1210098.6869145543,474247.0313271349,0.0,1.0,0.1046715578900443,0.1418852136700663,0.0,0.0,1.0,0.0,0.0,0.8234602381302366,0.7759740259740259,0.81,0.4222222222222227,0.3671875000000003,0.0,0.0935225761501348,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
93831,1208401.277123137,473527.0313271349,1208435.9181392882,473497.0313271349,0.0,0.0,0.3253519335191951,0.0592299871404735,0.0,0.0,1.0,0.0,0.0085090640029596,0.0633544024694987,0.0616883116883116,0.054,0.6111111111111112,0.7968750000000004,0.3337445553926212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
160450,1212973.8912551184,476077.0313271349,1213008.53227127,476047.0313271349,1.0,0.0,0.0425170584041012,0.2091036945455061,0.0,0.0,1.0,0.0,0.7649833518312985,0.2556225194767014,0.3603896103896103,0.09,0.1888888888888892,0.2578124999999998,0.7353022439556164,0.2583991568004037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
135423,1211259.1609556251,476467.0313271349,1211293.8019717766,476437.0313271349,1.0,0.0,0.025947329296343,0.0200279154459563,0.0,0.0,1.0,0.0,0.4621716611172771,0.5587240923122152,1.0,0.98,0.0,0.0,0.2236899268157612,0.3664088583614973,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11
101233,1208920.8923654072,478867.0313271349,1208955.5333815585,478837.0313271349,0.0,0.0,0.02292367100824,0.0247147346084221,1.0,0.0,1.0,0.0,0.7256751757306696,0.6936645597530501,0.7792207792207789,1.0,0.5,0.2265624999999999,0.0115657374976913,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
200019,1215675.8905149258,471487.0313271349,1215710.531531077,471457.0313271349,1.0,0.0,0.4842643734632266,0.0287798328615811,0.0,0.0,0.0,1.0,0.3950240473547909,0.4514184918418344,0.4935064935064933,0.144,0.4555555555555557,0.6171875,0.6891777317885928,0.1233055671619962,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
115826,1209908.1613257215,473137.0313271349,1209942.802341873,473107.0313271349,0.0,0.0,0.0955206445491878,0.0971195369153432,0.0,0.0,1.0,0.0,0.0,0.8234602381302366,0.7759740259740259,0.81,0.4222222222222227,0.3671875000000003,0.0,0.0935225761501348,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
200009,1215675.8905149258,471787.0313271349,1215710.531531077,471757.0313271349,1.0,1.0,0.4085798492021906,0.0121262146584431,0.0,0.0,1.0,1.0,0.3950240473547909,0.4514184918418344,0.4935064935064933,0.144,0.4555555555555557,0.6171875,0.6891777317885928,0.1233055671619962,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
127884,1210739.5457133544,475237.0313271349,1210774.186729506,475207.0313271349,0.0,0.0,0.1127952326326366,0.0548124032435764,0.0,0.0,1.0,0.0,0.2697928227894932,0.6899897104218727,0.584415584415584,0.604,0.2111111111111117,0.2968749999999998,0.39911676202551,0.1413955729200554,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
166517,1213389.583448935,475987.0313271349,1213424.2244650864,475957.0313271349,0.0,0.0,0.0062760456477875,0.0405482480223607,0.0,0.0,1.0,0.0,0.7649833518312985,0.2556225194767014,0.3603896103896103,0.09,0.1888888888888892,0.2578124999999998,0.7353022439556164,0.2583991568004037,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
29719,1204010.5283259496,475372.0313271348,1204045.169342101,475342.0313271348,0.0,0.0,0.1941938992355081,0.1492165608028879,0.0,0.0,0.0,1.0,0.0942471328153903,0.0,0.2824675324675323,0.042,0.4222222222222227,0.65625,0.4525052876805268,0.0306454390304248,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
127880,1210739.5457133544,475357.0313271349,1210774.186729506,475327.0313271349,0.0,0.0,0.1054616067750484,0.0515603246410491,0.0,0.0,1.0,0.0,0.2697928227894932,0.6899897104218727,0.584415584415584,0.604,0.2111111111111117,0.2968749999999998,0.39911676202551,0.1413955729200554,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
140785,1211622.8916252148,474787.0313271349,1211657.5326413664,474757.0313271349,0.0,0.0,0.1141305552865006,0.2119023242797071,0.0,0.0,1.0,0.0,0.2697928227894932,0.6899897104218727,0.584415584415584,0.604,0.2111111111111117,0.2968749999999998,0.39911676202551,0.1413955729200554,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
102786,1209024.8154138615,477757.0313271349,1209059.456430013,477727.0313271349,1.0,0.0,0.0319030375454103,0.1447210403817472,1.0,0.0,0.0,0.0,1.0,1.0,0.7045454545454544,0.38,0.255555555555556,0.1250000000000001,0.3618374627155221,0.5982012308535262,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
204496,1215987.6596602884,473617.0313271349,1216022.30067644,473587.0313271349,0.0,0.0,0.0725969735409477,0.0385573240848657,0.0,0.0,1.0,0.0,0.8057713651498335,0.6958694693517565,0.4512987012987012,0.12,0.3222222222222228,0.3515625,0.8581286315145517,0.2353033277434874,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
138573,1211467.0070525336,472927.0313271349,1211501.648068685,472897.0313271349,0.0,0.0,0.0736726420191642,0.1162281556321537,0.0,0.0,1.0,0.0,0.2697928227894932,0.6899897104218727,0.584415584415584,0.604,0.2111111111111117,0.2968749999999998,0.39911676202551,0.1413955729200554,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
167699,1213467.5257352756,474652.0313271348,1213502.166751427,474622.0313271348,0.0,0.0,0.0297878771258091,0.18459974280947,0.0,0.0,1.0,0.0,0.7649833518312985,0.2556225194767014,0.3603896103896103,0.09,0.1888888888888892,0.2578124999999998,0.7353022439556164,0.2583991568004037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
58858,1206011.0470086916,476677.0313271349,1206045.688024843,476647.0313271349,1.0,0.0,0.027136487071556,0.0258731547642243,0.0,0.0,1.0,0.0,0.6488161302256752,0.3329413494046744,0.3214285714285713,0.016,0.255555555555556,0.1718750000000002,0.6064457000350847,0.2565003821575806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
21320,1203438.951559452,477202.0313271348,1203473.5925756032,477172.0313271348,1.0,0.0,0.3586080902406207,0.026951867111141,0.0,0.0,1.0,1.0,0.0942471328153903,0.0,0.2824675324675323,0.042,0.4222222222222227,0.65625,0.4525052876805268,0.0306454390304248,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
114146,1209804.2382772674,478057.0313271349,1209838.8792934187,478027.0313271349,0.0,0.0,0.0010879218213369,0.0445354097512762,1.0,0.0,0.0,0.0,1.0,1.0,0.7045454545454544,0.38,0.255555555555556,0.1250000000000001,0.3618374627155221,0.5982012308535262,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,1
156271,1212688.1028718697,476392.0313271348,1212722.7438880212,476362.0313271348,1.0,0.0,0.0041632191983046,0.0063164010330132,0.0,0.0,1.0,0.0,0.4621716611172771,0.5587240923122152,1.0,0.98,0.0,0.0,0.2236899268157612,0.3664088583614973,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,2
172913,1213831.256404865,477412.0313271348,1213865.8974210164,477382.0313271348,0.0,0.0,0.0536923990762146,0.1576762162525993,0.0,0.0,1.0,0.0,0.3922493525712172,0.5256504483316184,0.8019480519480517,0.608,0.2111111111111117,0.2031250000000001,0.3734137795936593,0.2234996691660948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
156211,1212688.1028718697,478192.0313271348,1212722.7438880212,478162.0313271348,0.0,0.0,0.0050326230673268,0.0971850744470935,0.0,0.0,1.0,0.0,0.0853681095079541,0.3180949581067176,0.3896103896103896,0.044,1.0,1.0,0.3177312210371334,0.0524430927273661,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
46862,1205179.6626210583,472717.0313271349,1205214.30363721,472687.0313271349,0.0,1.0,0.0277042253028034,0.1207431601843553,0.0,0.0,1.0,0.0,0.2488901220865704,0.010730560047038,0.5259740259740258,0.09,0.3111111111111115,0.6718750000000002,1.0,0.0251109264920265,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
169511,1213597.4295458433,477127.0313271349,1213632.0705619948,477097.0313271349,0.0,1.0,0.064680438646344,0.1059281354395088,0.0,0.0,1.0,0.0,0.3922493525712172,0.5256504483316184,0.8019480519480517,0.608,0.2111111111111117,0.2031250000000001,0.3734137795936593,0.2234996691660948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
167314,1213441.544973162,474817.0313271349,1213476.1859893135,474787.0313271349,0.0,0.0,0.0768984804687545,0.1084823278931277,0.0,0.0,1.0,0.0,0.7649833518312985,0.2556225194767014,0.3603896103896103,0.09,0.1888888888888892,0.2578124999999998,0.7353022439556164,0.2583991568004037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
204150,1215961.6788981748,472642.0313271348,1215996.3199143263,472612.0313271348,1.0,1.0,0.168010547210964,0.0376362560710781,0.0,0.0,1.0,0.0,0.3950240473547909,0.4514184918418344,0.4935064935064933,0.144,0.4555555555555557,0.6171875,0.6891777317885928,0.1233055671619962,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
179443,1214272.929360795,474787.0313271349,1214307.5703769464,474757.0313271349,0.0,0.0,0.0551703856535524,0.0852306743989145,0.0,0.0,1.0,0.0,0.7649833518312985,0.2556225194767014,0.3603896103896103,0.09,0.1888888888888892,0.2578124999999998,0.7353022439556164,0.2583991568004037,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
95919,1208557.161695818,479107.0313271349,1208591.8027119697,479077.0313271349,0.0,1.0,0.0176999541374871,0.0927444638498517,0.0,0.0,1.0,0.0,0.7256751757306696,0.6936645597530501,0.7792207792207789,1.0,0.5,0.2265624999999999,0.0115657374976913,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4
134777,1211207.199431398,473107.0313271349,1211241.8404475497,473077.0313271349,0.0,0.0,0.0737379931824732,0.034979329108229,1.0,0.0,0.0,0.0,0.2697928227894932,0.6899897104218727,0.584415584415584,0.604,0.2111111111111117,0.2968749999999998,0.39911676202551,0.1413955729200554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
142569,1211752.7954357823,478132.0313271348,1211787.436451934,478102.0313271348,0.0,0.0,0.0310543476611868,0.0294245804712325,0.0,0.0,1.0,0.0,0.0853681095079541,0.3180949581067176,0.3896103896103896,0.044,1.0,1.0,0.3177312210371334,0.0524430927273661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
65680,1206478.7007267352,476677.0313271349,1206513.3417428867,476647.0313271349,1.0,0.0,0.0276318722291398,0.0243835043803869,0.0,0.0,1.0,0.0,0.6488161302256752,0.3329413494046744,0.3214285714285713,0.016,0.255555555555556,0.1718750000000002,0.6064457000350847,0.2565003821575806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
117747,1210038.0651362892,472372.0313271348,1210072.7061524407,472342.0313271348,0.0,0.0,0.0951507102854562,0.1575380560505312,0.0,0.0,1.0,0.0,0.0935997040325564,0.0485080111715419,0.0032467532467532,0.0,0.6666666666666666,0.7500000000000003,0.2676077888691983,0.0712605608554305,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
123252,1210427.7765679923,477757.0313271349,1210462.4175841438,477727.0313271349,0.0,0.0,0.0039058989927751,0.1451674041115059,1.0,0.0,0.0,0.0,1.0,1.0,0.7045454545454544,0.38,0.255555555555556,0.1250000000000001,0.3618374627155221,0.5982012308535262,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,26
98574,1208739.0270306123,479062.0313271348,1208773.668046764,479032.0313271348,1.0,0.0,0.0113142118941451,0.0557122158416613,1.0,0.0,0.0,0.0,0.7256751757306696,0.6936645597530501,0.7792207792207789,1.0,0.5,0.2265624999999999,0.0115657374976913,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
197579,1215520.0059422448,476467.0313271349,1215554.6469583963,476437.0313271349,0.0,0.0,0.2079237702019701,0.1268594060528338,0.0,0.0,1.0,0.0,0.4921383647798742,0.4221666911656622,0.7402597402597403,0.86,0.4444444444444444,0.5156250000000002,0.8917212266703911,0.1191238120001616,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
206003,1216091.5827087425,473887.0313271349,1216126.223724894,473857.0313271349,0.0,0.0,0.0830432402973944,0.0553030490893825,0.0,0.0,1.0,0.0,0.8057713651498335,0.6958694693517565,0.4512987012987012,0.12,0.3222222222222228,0.3515625,0.8581286315145517,0.2353033277434874,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
71008,1206842.431396325,476017.0313271349,1206877.072412476,475987.0313271349,1.0,0.0,0.0542513849195188,0.0312596313602403,0.0,0.0,1.0,0.0,0.6488161302256752,0.3329413494046744,0.3214285714285713,0.016,0.255555555555556,0.1718750000000002,0.6064457000350847,0.2565003821575806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
110562,1209544.430656132,471877.0313271349,1209579.0716722836,471847.0313271349,0.0,0.0,0.1918485510130013,0.1843429065363946,0.0,0.0,1.0,0.0,0.0935997040325564,0.0485080111715419,0.0032467532467532,0.0,0.6666666666666666,0.7500000000000003,0.2676077888691983,0.0712605608554305,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
138005,1211441.02629042,478612.0313271348,1211475.6673065715,478582.0313271348,0.0,0.0,0.003305776926138,0.0406952646476383,0.0,0.0,1.0,0.0,0.0853681095079541,0.3180949581067176,0.3896103896103896,0.044,1.0,1.0,0.3177312210371334,0.0524430927273661,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,1
116773,1209986.103612062,478852.0313271348,1210020.7446282136,478822.0313271348,0.0,0.0,0.0239106486219656,0.1524774958286246,1.0,0.0,0.0,0.0,1.0,1.0,0.7045454545454544,0.38,0.255555555555556,0.1250000000000001,0.3618374627155221,0.5982012308535262,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
90709,1208193.4310262285,476227.0313271349,1208228.0720423795,476197.0313271349,0.0,0.0,0.0269859459989333,0.0369436837760954,0.0,0.0,0.0,1.0,0.4744728079911209,0.171541966779362,0.2207792207792206,0.154,0.5666666666666669,0.3671875000000003,0.2113458192260422,0.3869226296186468,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
103649,1209076.7769380885,474607.0313271349,1209111.41795424,474577.0313271349,0.0,0.0,0.1174007391683364,0.0529383840924468,0.0,0.0,1.0,0.0,0.0085090640029596,0.0633544024694987,0.0616883116883116,0.054,0.6111111111111112,0.7968750000000004,0.3337445553926212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
28183,1203906.6052774957,475972.0313271348,1203941.2462936467,475942.0313271348,0.0,0.0,0.0779052968284847,0.0182832000736854,1.0,0.0,1.0,0.0,0.0942471328153903,0.0,0.2824675324675323,0.042,0.4222222222222227,0.65625,0.4525052876805268,0.0306454390304248,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
204344,1215987.6596602884,478177.0313271349,1216022.30067644,478147.0313271349,0.0,0.0,0.0898146711027658,0.0526992606657904,0.0,0.0,1.0,0.0,0.4921383647798742,0.4221666911656622,0.7402597402597403,0.86,0.4444444444444444,0.5156250000000002,0.8917212266703911,0.1191238120001616,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
50539,1205439.470242194,476107.0313271349,1205474.1112583454,476077.0313271349,0.0,0.0,0.0049369302924814,0.1063231319146524,1.0,0.0,0.0,0.0,0.6488161302256752,0.3329413494046744,0.3214285714285713,0.016,0.255555555555556,0.1718750000000002,0.6064457000350847,0.2565003821575806,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
199193,1215623.928990699,473527.0313271349,1215658.5700068504,473497.0313271349,0.0,0.0,0.0573062600579524,0.014205702828033,0.0,0.0,1.0,1.0,0.8057713651498335,0.6958694693517565,0.4512987012987012,0.12,0.3222222222222228,0.3515625,0.8581286315145517,0.2353033277434874,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
64657,1206400.758440395,473272.0313271348,1206435.399456546,473242.0313271348,1.0,0.0,0.1145798445342504,0.0872091993439161,0.0,0.0,1.0,0.0,0.1354975952645209,0.0754079082757606,0.0422077922077921,0.054,0.7000000000000005,0.8359375000000004,0.2207975453603087,0.1182616924932576,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
159264,1212895.948968778,477562.0313271348,1212930.5899849294,477532.0313271348,0.0,0.0,0.0285852990224166,0.0456424626524633,0.0,0.0,1.0,0.0,0.3922493525712172,0.5256504483316184,0.8019480519480517,0.608,0.2111111111111117,0.2031250000000001,0.3734137795936593,0.2234996691660948,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7
77567,1207284.104352255,472552.0313271348,1207318.745368406,472522.0313271348,0.0,0.0,0.054121557831695,0.0277843708928337,0.0,0.0,0.0,1.0,0.1110802811690714,0.0116125238865206,0.0,0.206,0.5111111111111113,0.7890625000000003,0.6420733593700213,0.0122396887206452,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
169200,1213571.4487837297,475102.0313271348,1213606.0897998812,475072.0313271348,0.0,0.0,0.1590507276735336,0.0082045904612779,0.0,0.0,1.0,0.0,0.7649833518312985,0.2556225194767014,0.3603896103896103,0.09,0.1888888888888892,0.2578124999999998,0.7353022439556164,0.2583991568004037,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
58483,1205985.066246578,476572.0313271348,1206019.7072627295,476542.0313271348,0.0,0.0,0.0031453164805131,0.0336845200350005,1.0,0.0,1.0,0.0,0.6488161302256752,0.3329413494046744,0.3214285714285713,0.016,0.255555555555556,0.1718750000000002,0.6064457000350847,0.2565003821575806,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,1
103049,1209024.8154138615,469867.0313271349,1209059.456430013,469837.0313271349,0.0,0.0,0.1151496249893512,0.010209684675908,0.0,0.0,1.0,0.0,0.3050314465408805,0.4118771130383654,0.4318181818181816,0.274,0.4000000000000001,0.5234375000000003,0.5542893901987086,0.1151956300427147,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
209274,1216325.4095677645,478102.0313271348,1216360.0505839156,478072.0313271348,0.0,0.0,0.0842659488930563,0.0315713774572146,0.0,0.0,1.0,0.0,0.4921383647798742,0.4221666911656622,0.7402597402597403,0.86,0.4444444444444444,0.5156250000000002,0.8917212266703911,0.1191238120001616,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
