hblock,streetuse,length,RackDist,InterDist,BikewayDis,ParkDist,StationDis,BusDist,SignalDist,Population,Pop_employ,Empl_rate,Bike_Commu,age_avg,age_median,area,Pop_densit,Arterial,Collector,Residentia,SecArteria,NUM_Thefts,NUM_racks,NUM_parkin,NUM_statio,NUM_bus,NUM_inters,NUM_signal,CompDev,Commercial,Industrial,MultiRes,OneRes,TwoRes
4400 ASH ST,Residential,53.776,484.529,26.888,75.163,319.296,468.591,196.918,216.163,7970,31765,71.0,2095,42.1,40.2,2178080.618955667,0.003659185032288,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1,0
7400-7500 VIVIAN DRIVE,Residential,204.463,1198.506,95.987,15.888,2210.594,2831.979,333.727,527.794,29325,19110,62.3,430,42.4,43.4,6939576.693017392,0.004225762074149,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0 W 42ND AV,Residential,133.744,388.907,66.872,0.004,1186.852,654.881,103.838,152.358,13030,5405,47.2,70,44.3,45.1,4026970.0669390145,0.003235683350858,0,0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2100 WOODLAND DRIVE,Residential,50.285,135.218,25.142,25.159,262.519,395.335,277.714,35.564,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,0,0,1,0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0,0,0,1,1,0
2700 CLARK DRIVE,Arterial,50.361,356.412,25.181,177.575,528.559,652.974,49.034,25.181,32955,22760,77.9,2520,38.3,35.5,3723543.6529631615,0.00885044008381,1,0,0,0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0,1,0,1
700 THURLOW ST,Arterial,55.073,82.436,27.536,222.078,8.014,305.318,81.345,27.536,47200,27350,71.1,2570,42.8,38.4,2257987.747623282,0.020903567811509,1,0,0,0,50.0,0.0,7.0,0.0,0.0,1.0,1.0,1,0,0,0,0,0
1800 BLANCA ST,Residential,64.319,840.876,32.159,253.371,832.733,6781.491,221.78,227.417,13065,3755,55.8,175,42.1,43.9,5304418.066323932,0.002463041154872,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1700 E 62ND AV,Residential,51.24,823.505,13.96,344.358,1791.9,3478.886,277.011,189.335,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
6500-6600 WILTSHIRE ST,Residential,48.254,316.237,24.127,111.421,863.842,2205.015,46.606,214.099,13975,4150,47.1,585,42.9,45.6,6614134.8309304,0.002112899170825,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
0 CASSIAR ST,Residential,50.356,371.189,25.178,3.144,1765.409,2648.403,146.57,101.583,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
3500 W 5TH AV,Residential,101.496,98.577,50.748,196.011,510.428,4505.535,121.164,107.869,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
9200 HUDSON ST,Residential,47.082,779.151,23.541,57.415,3195.4,1620.82,178.769,224.02,24460,17765,60.4,755,41.9,42.2,6007639.575359696,0.004071482600308,0,0,1,0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,1,0,0,0
2700 YEW ST,Residential,55.821,151.855,27.911,191.256,160.44,2838.725,174.793,174.651,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1,1,0,0,0,0
2000-2100 E 44TH AV,Residential,53.262,44.804,26.631,335.858,1814.001,2088.373,37.286,26.631,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,0,1,0,4.0,0.0,0.0,0.0,1.0,2.0,1.0,0,1,0,0,1,1
1500 W 1ST AV,Residential,75.118,166.244,37.559,17.201,75.305,1411.082,179.738,288.789,33620,9590,53.9,455,43.4,40.2,3638258.8024592097,0.009240684026457,0,0,1,0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0
800-900 E 61ST AV,Residential,37.323,1169.607,5.095,216.352,633.683,2208.506,231.755,233.732,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
2300 E 8TH AV,Residential,52.536,175.569,26.268,308.914,847.073,777.466,98.793,143.108,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,1,0,1
0-100 E 58TH AV,Residential,48.085,1180.247,24.043,96.403,981.76,1404.213,74.801,96.403,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,0,0,1,0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1
3800 WALLACE ST,Residential,50.308,454.992,25.154,412.493,1225.073,5509.967,414.459,502.221,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
3200 W 39TH AV,Residential,66.518,472.434,33.259,216.55,1030.813,4400.322,213.954,214.182,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,0,0,1,0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,1,0
1700 GRANDVIEW HWY NORTH,Secondary Arterial,44.351,66.502,27.617,17.72,77.334,59.033,34.368,72.336,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,1,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0,1,1
5400 MANITOBA ST,Residential,50.439,569.229,25.22,176.84,1095.73,641.438,299.035,341.416,22555,27225,65.1,1580,40.2,39.3,4935559.289290368,0.004569897488405,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
3500 LAUREL ST,Residential,50.868,223.601,25.434,314.171,633.233,840.809,199.305,220.312,7970,31765,71.0,2095,42.1,40.2,2178080.618955667,0.003659185032288,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1700 COOK ST,Residential,55.303,93.359,27.651,104.753,11.364,485.882,22.096,56.453,32955,22760,77.9,2520,38.3,35.5,3723543.6529631615,0.00885044008381,0,0,1,0,6.0,0.0,7.0,0.0,2.0,1.0,0.0,1,0,1,0,0,0
400 W 37TH AV,Residential,63.713,424.342,31.856,15.767,1172.662,418.252,33.852,31.856,22555,27225,65.1,1580,40.2,39.3,4935559.289290368,0.004569897488405,0,0,1,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0,0,0,1,1
200 LAKEWOOD DRIVE,Residential,51.698,232.46,25.849,0.001,175.552,2262.179,173.1,179.429,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,0,0,1,0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0
3200 MARMION AV,Residential,56.178,367.634,28.089,257.708,150.414,793.895,176.043,192.498,29325,19110,62.3,430,42.4,43.4,6939576.693017392,0.004225762074149,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
4100 GLADSTONE ST,Residential,59.139,353.191,70.707,0.001,1529.262,348.852,308.844,317.368,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2300 ONTARIO ST,Residential,50.276,31.19,25.138,0.001,13.601,747.484,153.322,160.374,32955,22760,77.9,2520,38.3,35.5,3723543.6529631615,0.00885044008381,0,0,1,0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0
4000 WILLOW ST,Residential,53.039,464.301,26.52,142.19,323.426,513.651,102.219,166.04,7970,31765,71.0,2095,42.1,40.2,2178080.618955667,0.003659185032288,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1,0
1700 COTTON DRIVE,Residential,50.329,141.363,25.165,140.87,107.02,642.374,141.883,159.678,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0
2100 CAROLINA ST,Residential,50.278,329.725,25.139,40.025,168.548,877.394,300.119,145.109,32955,22760,77.9,2520,38.3,35.5,3723543.6529631615,0.00885044008381,0,0,1,0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0
2300 ST. CATHERINES ST,Residential,50.277,170.537,25.139,84.864,238.691,514.711,144.982,130.74,32955,22760,77.9,2520,38.3,35.5,3723543.6529631615,0.00885044008381,0,0,1,0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,0,0
3200 COLLINGWOOD ST,Residential,3.917,240.109,1.958,99.861,749.287,4755.588,206.505,202.755,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
0-100 W 59TH AV,Residential,46.903,1088.78,23.451,54.918,1146.985,1112.826,329.702,336.362,24460,17765,60.4,755,41.9,42.2,6007639.575359696,0.004071482600308,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
4100 BRANT ST,Residential,14.899,131.049,7.45,90.806,1496.393,162.311,134.17,91.936,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1,0,0,0,1,0
1800-1900 E 40TH AV,Residential,51.796,209.112,25.898,296.848,1587.345,1866.96,118.373,113.199,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
3200 W 53RD AV,Residential,45.254,1295.061,22.627,147.812,1675.819,4497.755,1251.573,642.709,13975,4150,47.1,585,42.9,45.6,6614134.8309304,0.002112899170825,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0
500 W 24TH AV,Residential,52.244,25.722,26.122,215.985,6.134,106.716,78.41,119.915,7970,31765,71.0,2095,42.1,40.2,2178080.618955667,0.003659185032288,0,0,1,0,5.0,4.0,3.0,0.0,0.0,2.0,0.0,0,1,0,1,1,0
1400 W 62ND AV,Residential,51.046,197.633,25.523,274.166,2255.793,1775.294,33.263,118.556,24460,17765,60.4,755,41.9,42.2,6007639.575359696,0.004071482600308,0,0,1,0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0,0,1,1,0
3200 E 24TH AV,Residential,144.545,823.294,72.273,137.725,1535.299,907.407,120.984,241.065,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2900 GRAVELEY ST,Residential,198.887,1024.674,99.443,481.57,1443.525,1294.45,109.233,144.173,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2100 SLOCAN ST,Residential,50.28,583.803,25.14,0.002,1429.31,745.861,323.915,332.82,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
2100 W 22ND AV,Residential,141.679,533.891,70.84,132.715,959.034,2895.127,120.777,168.053,15295,6320,48.4,205,44.6,46.2,3703560.327458601,0.004129809871491,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
500 W 20TH AV,Residential,69.009,156.455,34.504,218.238,103.369,448.549,40.606,34.504,7970,31765,71.0,2095,42.1,40.2,2178080.618955667,0.003659185032288,0,0,1,0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0,0,0,1,1,0
2200 E 44TH AV,Residential,2.533,416.629,1.267,70.47,1714.302,1853.165,295.729,293.7,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,0,0,0,1,0
800 NELSON ST,Arterial,99.273,59.491,49.636,96.149,7.387,414.786,57.467,49.636,62030,37770,68.8,1020,40.6,37.1,4677998.388639083,0.013259944712817,1,0,0,0,15.0,0.0,9.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
2400 E 27TH AV,Residential,51.319,282.696,25.659,203.495,1801.239,224.215,37.599,255.441,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0
5500 SOPHIA ST,Residential,49.885,286.703,24.943,168.253,661.793,1224.594,164.015,277.547,22555,27225,65.1,1580,40.2,39.3,4935559.289290368,0.004569897488405,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
6100 WEST BOULEVARD,Secondary Arterial,108.497,39.06,54.248,79.92,287.539,2903.054,26.001,54.248,13975,4150,47.1,585,42.9,45.6,6614134.8309304,0.002112899170825,1,0,0,1,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0,1,0,0,1,0
1600 SW MARINE DRIVE,Arterial,91.453,388.758,45.726,0.0,2783.471,2094.143,373.25,45.726,24460,17765,60.4,755,41.9,42.2,6007639.575359696,0.004071482600308,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
300 W 46TH AV,Residential,58.117,307.397,29.059,115.162,1683.452,302.39,193.562,196.489,13030,5405,47.2,70,44.3,45.1,4026970.0669390145,0.003235683350858,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
2800 E 20TH AV,Residential,143.874,655.469,71.937,200.188,1883.467,729.331,123.386,236.357,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5500 BLENHEIM ST,Collector,25.417,331.789,12.708,232.121,1207.526,4578.601,217.113,223.791,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,0,1,0,0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0,0,0,1,0
6300 OAK ST,Arterial,101.069,885.763,50.534,151.979,1866.268,887.584,119.438,151.766,13030,5405,47.2,70,44.3,45.1,4026970.0669390145,0.003235683350858,1,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
3200 E 20TH AV,Residential,143.638,1005.646,71.819,132.885,1929.763,959.594,122.544,229.931,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3700 ONTARIO ST,Residential,50.285,285.728,25.143,25.149,259.506,812.27,286.87,289.495,22555,27225,65.1,1580,40.2,39.3,4935559.289290368,0.004569897488405,0,0,1,0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
2300 HARRISON DRIVE,Residential,83.875,1406.132,38.342,93.721,2679.273,3711.324,252.314,264.528,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
2900 ALMA ST,Residential,50.293,206.272,25.146,238.988,371.809,4930.085,118.498,264.209,13065,3755,55.8,175,42.1,43.9,5304418.066323932,0.002463041154872,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
3600 VALLEY DRIVE,Residential,56.301,464.264,28.15,0.004,1047.188,3454.547,406.414,502.542,15295,6320,48.4,205,44.6,46.2,3703560.327458601,0.004129809871491,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
2000 E 4TH AV,Residential,140.755,494.45,70.378,74.738,462.773,592.447,453.577,212.224,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
1000 HOMER ST,Arterial,164.6,27.871,82.3,29.011,9.169,284.476,202.329,82.3,62030,37770,68.8,1020,40.6,37.1,4677998.388639083,0.013259944712817,1,0,0,0,7.0,2.0,19.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
700 GARDEN DRIVE,Residential,44.82,384.968,22.41,31.812,355.251,1811.245,103.147,97.506,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1
8300-8500 SHAUGHNESSY ST,Residential,251.241,683.839,125.621,128.141,2547.904,856.802,129.11,160.736,24460,17765,60.4,755,41.9,42.2,6007639.575359696,0.004071482600308,0,0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1
1800 W 13TH AV,Residential,172.53,418.612,86.265,89.962,384.421,2371.82,305.795,135.552,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
6300-6400 BROOKS ST,Residential,52.428,870.491,26.214,427.085,845.943,1517.343,89.061,108.636,29325,19110,62.3,430,42.4,43.4,6939576.693017392,0.004225762074149,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
600 N SKEENA ST,Residential,107.507,1112.454,53.753,45.145,2202.309,3397.652,416.271,861.24,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
2400 W BROADWAY,Arterial,172.478,93.328,86.239,112.81,96.447,3087.105,54.177,86.239,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
1500 W PENDER ST,Arterial,114.765,113.028,43.219,20.642,77.74,877.372,95.879,48.78,62030,37770,68.8,1020,40.6,37.1,4677998.388639083,0.013259944712817,1,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
700 PRINCESS AV,Residential,50.32,25.487,25.16,75.369,378.715,827.176,136.135,125.739,12585,14575,59.1,180,47.3,48.3,4373270.468820445,0.002877709048577,0,0,1,0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1
6700 NANAIMO ST,Residential,48.552,486.83,29.274,529.105,2083.066,2568.785,237.308,244.898,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
2900 TOLMIE ST,Residential,50.304,381.324,25.152,223.803,372.984,6756.237,254.958,325.661,13065,3755,55.8,175,42.1,43.9,5304418.066323932,0.002463041154872,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1400 KASLO ST,Residential,51.892,709.633,25.946,183.53,1173.247,1416.746,194.642,213.973,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
300 N NANAIMO ST,Arterial,28.431,310.332,36.396,235.295,739.682,2930.466,13.722,68.207,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,1,0,0,0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0,0,0,1,0,0
1100 W 43RD AV,Residential,54.85,1176.869,27.425,262.202,1418.202,1244.606,197.863,207.98,13030,5405,47.2,70,44.3,45.1,4026970.0669390145,0.003235683350858,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
2300 VANNESS AV,Residential,36.4,109.852,18.2,108.462,1512.689,141.267,112.69,70.62,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1,0,0,0,1,0
300 RAYMUR AV,Residential,54.721,144.28,34.306,168.711,77.388,1604.637,51.279,89.99,12585,14575,59.1,180,47.3,48.3,4373270.468820445,0.002877709048577,0,0,1,0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,0,0
1800 QUEBEC ST,Residential,55.321,7.551,27.661,0.0,7.822,493.921,106.553,27.616,32955,22760,77.9,2520,38.3,35.5,3723543.6529631615,0.00885044008381,0,0,1,0,15.0,1.0,2.0,0.0,0.0,1.0,1.0,1,0,1,0,0,0
500 W 24TH AV,Residential,10.684,56.335,5.342,247.355,20.911,114.459,92.613,125.054,7970,31765,71.0,2095,42.1,40.2,2178080.618955667,0.003659185032288,0,0,1,0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0,1,0,1,1,0
2600 SPRUCE ST,Residential,51.212,180.233,25.606,115.518,142.158,1044.173,196.171,184.274,33620,9590,53.9,455,43.4,40.2,3638258.8024592097,0.009240684026457,0,0,1,0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,0,0
2500 ONTARIO ST,Residential,52.709,6.313,26.354,0.003,5.156,718.872,35.377,26.354,32955,22760,77.9,2520,38.3,35.5,3723543.6529631615,0.00885044008381,0,0,1,0,21.0,1.0,12.0,0.0,1.0,1.0,1.0,0,1,0,1,0,0
3400 TRAFALGAR ST,Residential,100.842,193.361,50.421,96.276,849.162,3701.559,169.988,307.454,15295,6320,48.4,205,44.6,46.2,3703560.327458601,0.004129809871491,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3600-3700 W 19TH AV,Residential,45.427,37.721,22.713,33.182,872.452,5075.254,37.352,103.046,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,0,0,1,0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0
1900 W 3RD AV,Residential,174.61,98.381,87.305,90.634,88.456,2071.705,130.295,131.365,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
3200 W 8TH AV,Residential,112.52,53.835,56.26,0.001,75.532,4143.894,107.831,111.534,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
1400 COMMERCIAL DRIVE,Secondary Arterial,13.454,18.967,6.727,282.065,24.767,921.214,29.632,6.727,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,1,0,0,1,101.0,2.0,18.0,0.0,1.0,2.0,1.0,0,1,0,1,0,0
700 SEMLIN DRIVE,Residential,90.177,376.574,45.089,83.954,407.2,1702.861,363.377,201.676,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
2700 CYPRESS ST,Residential,53.253,288.237,26.626,0.002,244.844,2413.911,309.454,26.626,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,1
2400 W 2ND AV,Residential,172.531,227.261,86.265,199.638,178.168,2886.242,196.412,213.6,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
2900 W 43RD AV,Residential,200.959,686.22,100.48,101.381,701.99,4053.435,217.939,238.674,13975,4150,47.1,585,42.9,45.6,6614134.8309304,0.002112899170825,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1700 COMMERCIAL DRIVE,Secondary Arterial,100.297,4.761,50.148,282.857,9.829,696.2,79.762,50.148,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,1,0,0,1,8.0,2.0,11.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0
600 E 23RD AV,Residential,88.038,191.632,44.019,383.656,657.152,1741.351,95.621,99.396,22555,27225,65.1,1580,40.2,39.3,4935559.289290368,0.004569897488405,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5500-5600 LINCOLN ST,Residential,164.938,124.885,82.469,283.449,497.634,702.873,124.953,140.823,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
200 E 50TH AV,Residential,48.993,770.044,24.497,276.605,729.495,1108.141,76.682,108.224,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,0,0,1,0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1,0
700 W 39TH AV,Residential,55.717,525.378,27.858,79.833,1236.24,589.379,217.999,207.227,7970,31765,71.0,2095,42.1,40.2,2178080.618955667,0.003659185032288,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1500 LAURIER AV,Residential,122.833,755.373,61.416,372.811,794.812,1848.461,109.539,169.689,8430,5910,49.0,205,43.8,45.7,4483905.832021184,0.001880057324085,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0 E 43RD AV,Residential,48.481,307.535,24.24,41.624,1038.865,821.696,231.539,242.469,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
7800-7900 MONTCALM ST,Residential,163.825,366.159,81.913,342.427,2479.675,1443.931,345.579,349.584,24460,17765,60.4,755,41.9,42.2,6007639.575359696,0.004071482600308,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1100 E 22ND AV,Residential,53.35,152.556,70.261,212.984,1273.47,1490.828,173.51,214.732,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
5900 QUEBEC ST,Residential,69.899,245.34,34.949,145.628,906.133,957.527,148.262,171.294,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,0,0,1,0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,1,0
3300 VINE ST,Residential,58.755,367.872,29.378,452.673,621.125,3209.767,88.534,376.47,15295,6320,48.4,205,44.6,46.2,3703560.327458601,0.004129809871491,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
500-600 E 61ST AV,Residential,50.158,1141.946,25.079,188.656,497.368,1962.702,35.19,25.079,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,0,0,1,0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,1,1
5700 ALBERTA ST,Residential,50.293,273.04,25.146,72.98,1599.446,207.886,161.185,212.508,13030,5405,47.2,70,44.3,45.1,4026970.0669390145,0.003235683350858,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0
