hblock,streetuse,length,RackDist,InterDist,BikewayDis,ParkDist,StationDis,BusDist,SignalDist,Population,Pop_employ,Empl_rate,Bike_Commu,age_avg,age_median,area,Pop_densit,Arterial,Collector,Residentia,SecArteria,NUM_Thefts,NUM_racks,NUM_parkin,NUM_statio,NUM_bus,NUM_inters,NUM_signal,CompDev,Commercial,Industrial,MultiRes,OneRes,TwoRes
7300-7400 ARGYLE DRIVE,Collector,166.401,551.528,21.117,6.049,1537.035,3408.544,396.97,79.425,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
6500 MACDONALD ST,Collector,62.74,926.723,35.979,150.517,923.321,3736.433,853.642,639.528,13975,4150,47.1,585,42.9,45.6,6614134.8309304,0.002112899170825,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
2700 STEPHENS ST,Residential,50.312,224.295,25.156,114.282,187.817,3512.237,137.383,135.058,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0
2700 E 18TH AV,Residential,43.604,522.986,21.802,51.582,1591.453,609.394,350.921,359.874,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0
200 COMMERCIAL DRIVE,Secondary Arterial,50.117,131.843,25.058,85.03,696.216,2000.246,114.418,108.817,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,1,0,0,1,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0
4500 MOSS ST,Residential,47.313,281.487,23.657,100.76,969.158,335.151,114.135,149.119,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0
2900 CLARK DRIVE,Arterial,61.006,524.172,29.927,261.019,570.954,731.664,151.547,179.648,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,1,0,0,0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,1
5500-5600 RUPERT ST,Arterial,44.15,96.432,23.269,428.675,406.002,891.588,42.024,98.396,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,1,0,0,0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0
6500 DUNBAR ST,Residential,54.513,841.821,27.257,352.5,1867.65,5039.09,799.632,379.57,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
2200 W 45TH AV,Residential,102.66,281.188,51.33,0.002,317.513,3167.868,260.678,266.974,13975,4150,47.1,585,42.9,45.6,6614134.8309304,0.002112899170825,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
7500 ADERA ST,Residential,47.223,534.788,19.148,163.603,1893.997,2143.077,259.492,265.604,24460,17765,60.4,755,41.9,42.2,6007639.575359696,0.004071482600308,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
2700 DUNBAR ST,Residential,50.332,160.34,25.166,323.337,212.156,4705.299,148.262,197.793,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
500 ATLANTIC ST,Residential,110.507,203.555,54.924,197.182,393.316,658.112,126.988,110.399,12585,14575,59.1,180,47.3,48.3,4373270.468820445,0.002877709048577,0,0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1
3000 MAPLE ST,Residential,51.183,208.847,25.591,134.2,354.309,2661.192,162.521,201.962,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1
1100 E 49TH AV,Secondary Arterial,100.622,629.468,50.311,152.808,608.182,2493.712,84.31,151.131,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3300 W 4TH AV,Arterial,145.868,15.454,72.934,100.841,440.344,4184.336,43.54,72.934,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,1,0,0,0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0
3300 ADANAC ST,Residential,55.272,463.311,27.636,30.978,1606.31,1854.964,10.937,427.934,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0
3300 VICTORIA DRIVE,Secondary Arterial,81.769,529.264,40.885,382.583,650.28,841.699,131.382,138.094,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,1,0,0,1,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,1,1
2600 FRANKLIN ST,Residential,191.022,105.665,95.511,100.635,301.146,2491.776,158.697,140.808,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1900 DUNBAR ST,Residential,49.688,72.922,24.844,79.428,660.896,4526.85,129.151,74.549,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,1
1500-1600 E 13TH AV,Residential,45.435,2.627,22.718,141.012,126.364,359.601,59.473,103.191,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,18.0,3.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,1
1700 E 1ST AV,Arterial,93.521,95.95,46.761,376.69,94.786,739.897,94.061,94.187,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
6700 VICTORIA DRIVE,Secondary Arterial,42.276,102.671,21.138,487.276,1798.756,2825.159,78.387,236.039,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,1,0,0,1,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0,1
300 W 39TH AV,Residential,52.583,360.681,33.536,187.965,1333.092,309.653,244.38,273.73,22555,27225,65.1,1580,40.2,39.3,4935559.289290368,0.004569897488405,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1200 NICOLA ST,Residential,55.004,124.687,27.502,102.198,50.425,1305.382,36.357,123.781,47200,27350,71.1,2570,42.8,38.4,2257987.747623282,0.020903567811509,0,0,1,0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,0,1,0,0
1200 E 5TH AV,Residential,140.67,200.617,70.335,215.406,144.074,50.969,51.627,118.476,12585,14575,59.1,180,47.3,48.3,4373270.468820445,0.002877709048577,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0
2900 MCGILL ST,Arterial,186.008,911.696,93.004,108.038,1182.924,3191.324,46.501,92.951,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,1,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
800-1000 BOUNDARY ROAD,Arterial,276.261,540.96,138.131,157.827,2318.085,1841.463,40.851,138.131,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,1,0
6800-6900 FREMLIN ST,Residential,263.873,864.952,117.045,231.299,2220.734,869.321,113.215,176.156,13030,5405,47.2,70,44.3,45.1,4026970.0669390145,0.003235683350858,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
4300 INVERNESS ST,Residential,6.637,441.445,3.318,211.758,1496.137,1774.696,235.06,226.296,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,1
2100 CASSIAR ST,Residential,50.277,1319.899,25.139,410.497,2467.417,482.825,211.542,215.304,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,1
6000 COLUMBIA ST,Residential,50.626,570.147,25.313,107.208,1432.472,515.079,332.509,336.676,13030,5405,47.2,70,44.3,45.1,4026970.0669390145,0.003235683350858,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1,0
1200 CHESTNUT ST,Residential,49.08,110.921,24.54,210.793,384.804,1775.57,312.951,307.637,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1
3800 W 39TH AV,Residential,99.001,370.021,49.5,0.0,2037.179,5417.443,181.191,193.075,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,0,0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3600 ONTARIO ST,Residential,48.149,284.436,24.075,0.002,258.151,831.851,275.078,283.905,22555,27225,65.1,1580,40.2,39.3,4935559.289290368,0.004569897488405,0,0,1,0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
700 E 45TH AV,Residential,50.278,73.244,25.139,0.0,43.658,1968.636,75.152,75.384,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1,0
4700-4800 MARGUERITE ST,Residential,171.375,1005.745,84.865,110.242,982.117,2205.169,338.48,238.659,8430,5910,49.0,205,43.8,45.7,4483905.832021184,0.001880057324085,0,0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2000 SE MARINE DRIVE,Arterial,142.727,1261.798,71.363,223.133,2093.401,3776.562,14.08,71.363,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,1,0
100 E 44TH AV,Residential,48.214,250.182,24.107,100.614,771.927,1095.715,39.651,102.769,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,0,0,1,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,1,1
3800-3900 BOYD DIVERSION,Secondary Arterial,61.963,600.425,69.87,98.204,1681.409,661.433,40.223,117.32,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,1,0,0,1,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0
600 PRIOR ST,Secondary Arterial,142.114,122.898,71.057,100.473,468.35,814.518,36.701,71.057,12585,14575,59.1,180,47.3,48.3,4373270.468820445,0.002877709048577,1,0,0,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,1
1800 ONTARIO ST,Residential,50.289,2.592,25.144,0.0,40.951,596.767,77.385,80.508,32955,22760,77.9,2520,38.3,35.5,3723543.6529631615,0.00885044008381,0,0,1,0,10.0,2.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0
1200 E 2ND AV,Residential,109.138,419.676,54.569,396.338,409.345,337.074,47.077,114.431,12585,14575,59.1,180,47.3,48.3,4373270.468820445,0.002877709048577,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0
1000 HORNBY ST,Arterial,96.936,20.89,48.468,0.0,7.409,541.37,111.056,48.46,62030,37770,68.8,1020,40.6,37.1,4677998.388639083,0.013259944712817,1,0,0,0,9.0,3.0,4.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
2700 ALBERTA ST,Residential,51.177,238.74,25.588,146.383,151.079,334.537,256.139,162.45,32955,22760,77.9,2520,38.3,35.5,3723543.6529631615,0.00885044008381,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1
700 W 64TH AV,Residential,49.687,556.902,24.843,0.005,2180.301,575.869,459.144,442.639,24460,17765,60.4,755,41.9,42.2,6007639.575359696,0.004071482600308,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1500 E 54TH AV,Residential,50.325,567.796,25.163,79.472,1271.887,3176.442,309.012,255.859,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
4500 HUDSON ST,Residential,60.822,1011.295,28.503,197.088,935.006,1505.551,293.975,383.135,8430,5910,49.0,205,43.8,45.7,4483905.832021184,0.001880057324085,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
4700 DUCHESS ST,Residential,45.556,307.388,27.875,5.122,1153.712,440.587,169.403,170.711,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1,0
200 SALSBURY DRIVE,Residential,50.298,154.001,25.149,107.993,534.394,2004.463,177.018,201.928,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0
2800 BIRCH ST,Residential,53.348,194.131,26.674,172.479,286.046,1410.983,279.975,174.529,33620,9590,53.9,455,43.4,40.2,3638258.8024592097,0.009240684026457,0,0,1,0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0
2500 GRAVELEY ST,Residential,39.304,270.411,19.652,371.684,1048.845,1318.18,159.638,188.24,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
5100 BLENHEIM ST,Collector,52.937,606.272,26.468,134.425,1312.124,4614.966,471.562,554.471,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
4100-4200 PINE CRESCENT,Residential,153.685,1081.065,76.843,78.81,1237.029,2348.448,152.258,254.832,8430,5910,49.0,205,43.8,45.7,4483905.832021184,0.001880057324085,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1600 WOODLAND DRIVE,Residential,50.384,281.386,25.192,0.002,268.459,603.442,271.68,25.192,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,0,0,1,0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,1,0,0
2400 PRINCE ALBERT ST,Residential,50.28,85.627,25.14,198.985,325.515,663.271,75.627,80.504,32955,22760,77.9,2520,38.3,35.5,3723543.6529631615,0.00885044008381,0,0,1,0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,0,0
0 W 42ND AV,Residential,46.858,299.248,23.429,0.004,1097.007,743.929,107.588,105.101,13030,5405,47.2,70,44.3,45.1,4026970.0669390145,0.003235683350858,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1600 E 57TH AV,Collector,144.843,593.023,72.421,77.215,1411.67,3288.327,286.076,72.421,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
8600 GRANVILLE ST,Arterial,70.108,35.113,35.054,121.205,2939.907,1715.99,17.746,45.052,24460,17765,60.4,755,41.9,42.2,6007639.575359696,0.004071482600308,1,0,0,0,14.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0
0 PENTICTON ST,Residential,50.337,383.222,25.169,200.302,398.213,2688.005,330.001,25.169,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
3900-4000 OSLER ST,Residential,84.205,384.935,42.103,367.947,610.07,1055.543,66.38,171.286,8430,5910,49.0,205,43.8,45.7,4483905.832021184,0.001880057324085,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
2700 W 22ND AV,Residential,187.754,235.775,93.877,333.645,1206.877,3747.702,92.188,316.345,15295,6320,48.4,205,44.6,46.2,3703560.327458601,0.004129809871491,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3200 AUSTREY AV,Residential,170.904,339.02,85.452,155.61,407.458,365.969,299.669,234.781,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
3400 PRICE ST,Residential,41.739,472.254,20.87,197.166,982.929,495.106,217.838,282.942,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
2300-2400 HOYLAKE AV,Residential,28.602,734.912,14.301,240.365,2439.206,3203.128,259.791,347.241,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
3600 FLEMING ST,Residential,49.659,361.35,24.83,0.001,844.261,1077.615,287.553,322.468,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,1
1000-1100 W 43RD AV,Residential,216.653,989.536,108.327,310.565,1608.576,1056.862,161.852,261.176,13030,5405,47.2,70,44.3,45.1,4026970.0669390145,0.003235683350858,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
6600 MCKINNON ST,Residential,7.442,1202.317,3.721,169.324,1146.012,1799.491,160.31,256.869,29325,19110,62.3,430,42.4,43.4,6939576.693017392,0.004225762074149,0,0,1,0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,1,0
2200 E 35TH AV,Residential,49.708,269.089,24.854,36.283,1798.506,1216.912,261.761,214.686,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,1,1
3100 E 5TH AV,Residential,183.932,1001.192,91.966,801.021,2086.625,654.437,283.119,291.162,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2600 CRANBERRY DRIVE,Residential,107.605,50.643,45.281,70.564,44.978,2674.508,120.779,71.12,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0
700 E 26TH AV,Residential,77.711,85.828,85.506,375.504,848.569,1926.071,120.788,137.888,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0
4500 W 4TH AV,Arterial,221.116,575.361,110.558,0.001,567.799,6470.625,75.375,331.883,13065,3755,55.8,175,42.1,43.9,5304418.066323932,0.002463041154872,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1400 E 30TH AV,Residential,49.656,593.931,24.828,99.581,1429.604,1549.914,44.802,102.672,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
3300-3400 CEDAR CRESCENT,Residential,196.633,484.141,100.789,109.844,616.332,2407.406,181.2,193.827,8430,5910,49.0,205,43.8,45.7,4483905.832021184,0.001880057324085,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4100 COLUMBIA ST,Residential,60.081,413.153,35.456,156.723,456.032,397.672,100.839,377.933,22555,27225,65.1,1580,40.2,39.3,4935559.289290368,0.004569897488405,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,1,0
5200 JOYCE ST,Secondary Arterial,134.852,76.368,67.426,187.291,357.576,186.247,39.465,67.426,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,1,0,0,1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0
7400 GLADSTONE ST,Residential,15.473,495.936,7.736,116.238,2192.227,3239.363,277.594,301.397,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
4100 ST. CATHERINES ST,Residential,63.138,321.056,31.569,139.631,1083.781,1974.855,86.786,160.658,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
3100 COLLINGWOOD ST,Residential,50.244,242.871,25.122,199.97,610.068,4714.486,150.095,191.891,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1100 W 50TH AV,Residential,101.059,1187.665,50.529,382.841,1683.668,1190.61,113.978,234.735,13030,5405,47.2,70,44.3,45.1,4026970.0669390145,0.003235683350858,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2400 OXFORD ST,Residential,52.702,264.186,26.351,304.889,481.637,2684.551,60.101,104.0,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,1,0
2600 E 53RD AV,Residential,49.607,829.381,24.804,320.341,1953.119,2532.051,74.803,24.798,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
100 NELSON ST,Arterial,99.455,51.023,49.727,0.0,47.388,347.277,6.504,49.727,62030,37770,68.8,1020,40.6,37.1,4677998.388639083,0.013259944712817,1,0,0,0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0
800 RAYMUR AV,Residential,58.679,77.897,29.339,38.985,490.26,1285.417,47.313,28.586,12585,14575,59.1,180,47.3,48.3,4373270.468820445,0.002877709048577,0,0,1,0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,1,0,1,0,0,0
3600 WELLINGTON AV,Residential,45.669,369.698,22.835,299.534,798.127,391.02,248.04,267.357,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
400 E KENT AV SOUTH,Secondary Arterial,325.467,1526.211,161.417,37.812,398.486,1530.091,384.526,397.582,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0
2500 CARNARVON ST,Residential,49.143,74.893,24.571,142.897,36.528,3846.81,85.897,94.159,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,1,1,0,0,1,0
3800 QUESNEL DRIVE,Collector,65.187,553.635,32.594,0.0,1245.907,4355.575,284.439,353.901,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
4200 BLENHEIM ST,Collector,52.758,481.43,26.379,211.312,1734.025,4607.208,182.606,194.763,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,0,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
3600 MOSCROP ST,Residential,51.375,627.038,31.821,6.924,1197.944,656.476,431.829,31.821,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
4000 YUKON ST,Residential,58.417,187.426,29.209,0.004,210.587,199.569,135.173,210.151,22555,27225,65.1,1580,40.2,39.3,4935559.289290368,0.004569897488405,0,0,1,0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,1,0
4500-4600 MARGUERITE ST,Residential,53.227,1191.637,27.436,138.216,1164.29,2124.348,334.554,421.104,8430,5910,49.0,205,43.8,45.7,4483905.832021184,0.001880057324085,0,0,1,0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
3500 BALSAM ST,Residential,50.283,426.778,25.142,187.464,847.041,3346.718,292.528,543.199,15295,6320,48.4,205,44.6,46.2,3703560.327458601,0.004129809871491,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
2700 KITSILANO DIVERSION,Secondary Arterial,68.774,217.51,22.878,231.812,211.628,3616.234,40.716,22.878,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,1,0,0,1,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0,0,0,1,0
1700 BALACLAVA ST,Residential,49.751,191.782,24.875,0.003,360.522,3792.246,265.127,272.954,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1
3800 W 16TH AV,Secondary Arterial,19.913,76.236,9.956,178.606,658.375,5342.853,47.563,191.172,13065,3755,55.8,175,42.1,43.9,5304418.066323932,0.002463041154872,1,0,0,1,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,1,0
1000 W 50TH AV,Residential,54.021,902.987,27.011,127.284,1936.382,906.034,55.175,100.376,13030,5405,47.2,70,44.3,45.1,4026970.0669390145,0.003235683350858,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1,1
800-900 W 38TH AV,Residential,51.852,624.002,25.926,56.309,1133.222,684.682,275.235,301.824,7970,31765,71.0,2095,42.1,40.2,2178080.618955667,0.003659185032288,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0
2600 W 5TH AV,Residential,134.269,94.632,67.134,68.275,93.499,3263.671,112.966,119.03,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
5100 PINE CRESCENT,Residential,49.681,644.146,24.841,114.102,628.366,2343.532,533.96,302.735,8430,5910,49.0,205,43.8,45.7,4483905.832021184,0.001880057324085,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
7000-7200 CYPRESS ST,Residential,210.405,699.275,105.203,287.789,1392.382,2502.69,138.131,416.753,13975,4150,47.1,585,42.9,45.6,6614134.8309304,0.002112899170825,0,0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
